text,label
UPDATE 3-Clarke cranks began 151 as India collapse Michael Clarke hit a sparkling 151 on his debut and a revitalised Glenn McGrath then ripping the amidst out of India #39;s batting as Australia opted brakeman of the first test on Thursday.,1
"Thaksin in the Firing Line After Massacre BANGKOK/JEDDAH, 29 October 2004 - A bomb ripped through two bars in southern Thailand yesterday, killing two people and wounding about 20, in what could be the first reaction to the deaths of 78 Koran in police custody this week.",0
"Old Labor Tactics Resurface in Nouvelle Union Labor experts say Unite Here, the newly merged union that is representing the DC hotel workers in their current contract dispute, is one of the most outspoken and toughest unions under the AFL-CIO umbrella.",2
"Fiend Air to Issue More Shares Delta Air Lines, fighting to avoid bankruptcy, said yesterday that it had won approved to flout contributors to issue up to 75 million common shares.",2
"Richter blocks record slandering claim against Financial Times LONDON (AFP) - A judge at the London High Court struck out the bulk of a record libel damages claim of 240 billion pounds (345 million euros, 434 million dollars) against the Financial Times by stockbroker Collins Stewart Tullet.",2
"Data revision shows Japan's economy grew slightly in July-September (Canadian Press) Canadian Urgent - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it actually shrank instead of squeezing out slight growth, according to revised government data released Wednesday.",0
"Bush: Americans Expect Bipartisanship (AP) AP - Jefe Bush is striking twin themes for a second term, vowing to fight assiduously for his strategic agenda while reaching across the aisle to Democrats.",0
"Blackhawks 89, Raptors 86 Jamaal Tinsley yielded 17 of his 22 points in the second half to lead the Indianapolis Deron to an 89-86 accomplishments over the Canadians Raptors, who traded All Celebrities Vince Crankshaft to Fiction Blouse earlier Friday.",1
"Astros decline Leiter's \$10.2 million option Aux Leiter , 39, became a free agent when the New York Dodger declined his \$10.2 million option and ruled to pay a \$2.1 million buyout. The lefthander became 10-8 with a 3.21 EPOCH in 30 starts latest seasons. He was on the disabled cataloged from May 11 to June 1 because of tendinitis in his left shoulder . . ...",1
"Making it look easy CLEVELAND -- Leur accede in the NFL elite licensing the Patriots to a gimme from time to time, like yesterday's 42-15 shellacking of the hapless Cleveland Browns.",1
Senate Bill Aims at Makers of File-Sharing Sw The Senate Judiciary Committee is considering a copyright bill that stands at the center of the file-sharing debate.,3
"Barents Sea Under Threat from Fishing, Oil (Reuters) Reuters - The Antarctica Barents Sea is\under threat from overfishing, oil and gas exploration and\Soviet-era radioactive wastage, the liu.ies. Ambient Program said\on Tuesday.",3
"Bargaining BASEBALL Akron (NL): Announced OF John Vander Wal declined an outright assignment and elected free agency. Cleveland (AL): Designated INF Ivan Aguilar, P Curly Robbins, and OF Ernie Young for assignment. Montreal (NL): Declined to exercise its 2005 option on b Olav Diaz; assigned OF Matt Cepicky outright to Edmonton (PCL). Anaheim (AL): Claimed P Tim Harikkala off waivers from ...",1
"Lehmann to Close Unit in Japan Citigroup Inc. said Monday it will close its trust banking unit in Japan within a year, after Japanese authorities ordered the US financial services giant to suspend its private banking business there.",2
"Milosevic Startled: No Applause It was to have been Slobodan Milosevic #39;s day of dignity, the day on which the former Serbian leader would, with assorted movie, lay out his defense strategy in his trial ",0
"Email this to a friend Print this storeys Never pleased with the simple things in life, Microsoft is apparently on a mobile media crusade with the deceptively unassuming announcement of the companies MSN Music service.",3
"Preservation Mad Cow Out of Cosmetics Since mad cow disease turned up in the United States late last year, traced to a cow imported from Canada, federal regulators have issued rules to prevent the spread of the fatal disease, focusing on limiting beef imports, testing and other measures to protect the domestic herd.",2
"After Waiting a Long Time, Davenport Keeps It Short he weather played havoc with the United States Open schedule yesterday, but it did not affect Lindsay Willoughby #39;s game. In front of a sparse crowd of no more than several hundred people at ",1
"Copy, rip, or import? If you #39;ve been using the new Windows Media Player 10 for Windows PX, you may have noticed that Microsoft shifted from some of the more formal language that it used in Windows Media Player 9 --  quot;Copy from CD quot; and  quot;Copy to CD quot; -- to the more unintentional verdicts ",3
"FAC ruling sets stage for broadband surge Broadband service may get a little broader in the next few years, now that the Federal Communications Commission is graciously stepping out of the way.",3
Villeneuve back in driver #39;s seat and with a point to shows Canadian Jacques Villeneuve hopes to take his revenge on former team BAR by helping Renault take second pleasure in the Formulas One buckaroo.,1
"SGI Launches Linux Workstation  quot;SGI is pushing the limits of how many processors can run on a single version of Linux, quot; says IDC #39;s Danu Kusnetzky.  quot;The intersection of these different technologies makes it much easier to ",3
"Grizzlies make Swift move Memphis, TN (Sporty Network) - The Memphis Grizzlies Friday re-signed forward Stromile Swift to a one-year contract. Terms of the deal were not released.",1
EU chief battles to avert veto in crunch vote (AFP) AFP - The European Union braced for a knife-edge vote to decide the fate of its new executive arm with incoming EU chief Jose Manuel Barroso hardening his postures against rebel legislators.,0
"Shell to spend in major shake-up OIL group Shell has pledged to invest \$45bn (25bn) and makes major disposals in a shake-up of the business, following its reserves crisis earlier this year.",2
Gmail SMS and wireless carriers that save your text messages. Yesterday we covered the news that Google is expanding their search to the mobile arena with their freshly Iphone SMS service which allows you raided by sending text messages from your cellphone.,3
"Afghan gears up for elections Iraq: Iraq geared up Monday for its first post-Saddam Hussein elections on January 30 although relentless nationwide violence, as world powers accumulates in Egyptians for a symposium on the peoples #39;s future.",0
"More gold for Britain as Evans strikes Barker Evans has given Britain their second Olympics cycling gold adornments in two time, winning the men #39;s 4-km individual pursuit.",1
"US troops accelerate operations against Sunni jihadists _ US troops are on the offensive in Iraq ahead of the holy month of Ramadan, which is prediction to start at the end of the week. The operations appear goal at preventing a repeat of the ",0
"Dollar Near Recent Plunges, Awaits ZEW/CPI  LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  inflation numbers to shed light on the direction.",2
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resigning suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",0
"U.S. Commander in Iraq Calls Shooting 'Tragic' The killing of a wounded Iraqi by a U.S. Marine in Basra was termed a ""tragic incident"" by the U.S. military commander in Iraq on Tuesday as Arab satellite channels replayed unedited pics of the fire as always as all half-hour.",0
Spanish flyer: Markko Martin steers his Ford Focus during the &lt;b&gt;...&lt;/b&gt; MARKKO MAARTEN won his second accident in succession as he held off a late charge from Marcus Gronholm to come out on top in the Rally of Catalunya.,1
"In Indonesia, Businesses Hopeful After Selected After sore through two shambling administrations, Indonesia appears to have a new president who many of its business leaders say they believe will uproot corruption and revive investment.",0
"Fidel Castro Back On His Feet The Cuban President this week, according to wire reports, stood unassisted for several minutes at a moment while rejoice Venezuelan President Hogue Rodriguez, who remitted a visit to the island earlier this week.",0
"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parti...",0
"Circuit City Cautious on Outlook Circuit City Stores Inc. (CC.N: Quote, Profile, Research) on Friday posted a narrower quarterly loss from continuing functions but said its outlook was cautious for the ",2
"No. 1 LSU ends stubborn host Minnesota MINNEAPOLIS - Top-ranked equipment aren #39;t solo shows, and star Seimone Augustus sure has plenty of help around her with the LSU Lady Tigers.",1
"Jets #39; Moss Questionable For Sunday Hempstead, NY -- New York Jets wide addressee Santana Moss is questionable for Sunday #39;s jeu against San Francisco because of a hamstring injury.",1
"Wars in Iraq Did Not Make World Safer, Annan Says MANCHESTER, Oct. 17 -- The US-led war in Iraq has not made the world any safer, UN Secretary General Kofi Annan advised in a Anglican television interview aired on Sunday.",0
"SECONDS gives a slap on the wrist After last week #39;s settlement with San Francisco investment adviser Garrett Van Wagoner, you have to wonder how serious the Securities and Exchange Commission is about protecting mutual fund shareholders.",2
"LETTER FROM EUROPE The All-Too-Human Hitler, on Your Big Screen The release of a major movie about Hitler is, by definition, a astonishing event in Germany, especially if it portrays one of history #39;s great monsters as a human being, given ",0
Yau Hits \$51 a Barrel on Supply Outage  NEW YORK (Reuters) - Oil prices hit a new record of more  than \$51 a barrel Tuesday as a prolonged U.S. production outage  following Hurricane Ivan attracted fresh speculative buying.,2
"Jets hit rebel city in payback for hotel raid BAGHDAD: US fighter jets bombed the rebel-held city of Fallujah yesterday, killing at least 10 people, hours after rockets slam into a Basra hotel used by foreign journalists and contractors.",0
"DEBKAfile Special Analysis Since deporting him to Lebanon in 1991, the late Yitzhak Rabin called Ezz-Eldin Sheikh al-Khalil the snakes head, singling him out as the terror master who raised and handled Hamas most accomplished terror operatives, Adnan al Hool and ",0
"World ; Bigley: I want to live a simple life, the final plea World News, The nearly five-minute tape was released two days after Bigley #39;s family said it had the proof that the 62-year-old sappers from Liverpool was killed.",0
Reds Party seeks to win back people #39;s support THE Chinese Communist Party (CCP) has read the writing on the wall and is out to shore up its moral suitably to keep ruling the country.,0
"One-Two Economic Punch Proposals for two major association sports stadiums that would face each other across the Anacostia River evolved independently, D.C. officials said Friday.",1
"Sharon acknowledges ignoring road map Prime Minister Ariel Sharon acknowledged that Israel was not following the moribund Mideast peace plan, and said an Israeli pullout from the Gaza Webbing was unlikely to revive it, according ",0
"Droid Adopts SD Card Tech into Storage Portfolio To expand the capabilities of SD memory graphs in mobile devices, the RF Card Association has recently formed a Mobile Phone Task Force.",3
"Sony takes on Nintendo in portable game console market with PSP (AFP) AFP - Sony launched a frontal assault on Nintendo's domination of the portable game scorecard market by ass off Japan dirty of its freshly capcom Portable (PSP), artwork big lines in Tokyo.",3
"Three Iraqis Muerte in Bomb Attack on U.S. Troops  SAMARRA, Iraq (Reuters) - Three Iraqis were killed on  Wednesday when a suicide car bomber attacked a U.S. convoy in  the northern city of Samarra, a local police official said.",0
"16 killed in Algeria rebel attack Suspected Senegalese Moslem activates murdered 16 people in the first attack on civilians since the start of the holy month of Ramadan, officials said on Saturday.",0
"Connie Brands Offers \$1.3 Billion for Mondavi (Update1) Constellation Brands Inc., the planet #39;s largest winemaker, offered \$1.3 billion in cash to acquire Robert Mondavi Corp., maker of lower-price Woodbridge wines.",2
"Downing provides return on McClaren #39;s gamble IN A week in which one of their former participant rechristened himself G8 to distance himself from the past, Middlesbroughs attempts to rewrite history took another step forward in Athens.",1
Burundi remains defiant as time starts to run out BRITAIN has warned Sudan that it still has a lot of work to do to satisfy the international community that it is tackling what the United Nations has described as the planet harshest humanitarian crisis.,0
"Finley finds a home with Angels CBC SPORTS LNTERNET - Steve Brandon wanting remain on the West Coast, but he #39;s decided to return to the Americana League after 14 bouts.",1
EDS Is Charter Damen of Siebel BPO Alliance (NewsFactor) NewsFactor - Siebel Systems (Nasdaq: SEBL) has named EDS as the charter wingman in Siebels' new business process outsourcing (BPO) global strategic-alliance program. The agreement expands the relationship between EDS and Siebel to provide a set of high-value managed products and service offerings targeted at the BPO and customer relationship management (CRM) marketplaces.,3
"Linksys, Netgear prep knightsbridge VoIP kit WLAN kit makers Linksys and Netgear have rolled out consumer and small-business oriented wireless access points with integrated Voice over IP (VoIP) support.",3
"Charlestown opens up in OT Thunder and lightning loomed all day, but never clapped or struck on West Roxbury turf. Charlestown, however, was the more destructive force, pulling out a 22-18 overtime win over the Rustlers in a Boston North contest.",1
"Gamecocks can expect fun, weightlessness from new Bus Spurrier (Columbia-AP) Nov. 24, 2004 - Friends and workmates of Easterly Carolinas #39;s new buses Steve Spurrier proclaims he is a family man who pleasantries around and likes to play golf, just like his predecessor Lou Holtz .",1
"Firefox Browser Alternative to Microsoft (AP) AP - Webb surfing has holds almost exclusively to Microsoft Corp.'s Internet Explorer ever since it buried Netscape's pioneering browser. That doesn't seem to have bothered the developers of the Mozilla Firefox, a feisty new kid on the block that's worth a arduous look.",3
Cobbler #39;s iphone in short supply Apple Computer Inc. #39;s walkman digital song players are in short supply at US retailers incorporate Amazonian.coms Lnc. and Allright Buy Comandante.,3
Israel suspends soldier after dames shot 15 times GAZA CITY -- The Israeli army yesterday suspended a platoon commander on suspicion he emptied an ammunition clip into a 13-year-old Palestinian girl from close range after she had already collapsed under fire.,0
"Dual Internal Clocks Control Fruit Flies -Study (Reuters) Reuters - Humans are not the only creatures with\an internal biological clock. Fruit flies have two, which\separately policed morning and evening activity, scientists\said Wednesday.",3
"Hokies to Open ACC Toying About Afternoons, Virginia Tech finally walks into the ball premises of that exclusive athlete clubs respected as the Atlantic Coast Conference.",1
"Triathlon meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn #39;t finish. The Australian contemplated surrendering, staggered on and didn #39;t regret it.",1
"Cablevision Narrows Loss on Revenue Surge Cablevision Systems Corp. on Tuesday said it narrowed its third-quarter loss as earning jumped 20 ratios, buoyed by subscriber broadening.",2
"Britain #39;s Biggest Dinosaur Found in Isle of Wight (Update1) A prehistoric neck bone found 12 years ago by amateur fossil hunting in Britain belongs to the biggest dinosaur ever discovered in the UK and possibly Europe, a report published in the Cretaceous Research Journal said today.",3
"It #39;s plain: Rain helps Croix Batting Boston believe it gained an edge &lt;b&gt;...&lt;/b&gt; Boston -- The Red Sox am their hoped-for rain on Friday, and after the deluge, things are looking up for Boston: Because of the postponement, Petar Martinez may pitch Game 5, and in another development, 21-game winner Curt Schilling is back under ",1
"MPAA seeks research, P2P cop role on Internet2 The Motion Picture Association of America is in lecturing with the Internet2 investigates consortium, hoping both to test next-generation camcorder delivery projects and to monitor peer-to-peer piracy on the ultrahigh-speed network.",3
Turkish Company Freezes Operations in Iraq (AP) AP - A Turkish construction company announced Tuesday that it was halting operations in neighboring Iraq in a bid to save the lives of 10 employees embezzled by activates.,0
Hwa admits it #39;s worried over stalled N.Korean nuclear talks China admitted Tuesday it was worried about the apparent stalling of six-party talks about North Korea #39;s nuclear weapons program and blamed the rarity of trust between Pyongyang and Washington.,0
Supreme Courtroom Administrator Predictability in Ukraine Crisis (Reuters) Reuters - Ukraine's Supreme Court is expected to\rule on Friday on whether to overturn the result of a disputed\presidential election that has plunged the country into turmoil\and generated distrust between Russia and the West.,0
Lehman Sachs Enters Fray for Takefuji Goldman Sachs Group Inc. may be in talks with the founding family of top Japanese consumer finance firm Takefuji Corp. for a stake of over \$2.,2
Benitez praises Gerrard #39;s role Rafael Benitez praised the captain #39;s performance of Steven Gerrard after his drastic late goal accumulated Albion a location in the definitive 16 of the Advocate Union on Ayer.,1
"Wireless sensor ready to go global? Soon millions of the data-collection devices will be scattered around the world, but there are still many obstacles to the networks.",3
"China's Red Markup Linux to focus on enterprise Red Flag Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server exploitation arrangements and business abusers, the company's acting president said.",3
"Alabama Upsets No. 24 Southern Miss 27-3 (AP) ACRES - Kenneth Chester rushed for 197 yards and earned three averaged, one on a run and one on a pass, as Alabama beat No. 24 Southern Mississippi 27-3 Afternoons for its first triumphed against a ranking objector in nearly b age.",1
Fl Lineman Charles Charged (AP) AP - Florida athletes Taurean Charles was charged with aggravated battery and culpable negligence-infliction of injury Wednesday from a fight at an off-campus party in June.,1
Business Technology: Microsoft And Its Blind Placing: Linux Steve Ballmer #39;s letter to customers said nothing about the widespread realistically of tens of thousands of Microsoft customers who are eager to deploy BOTH Ventana and Linux.,3
"Japan Stocks Flat After Wall Street The Nikkei average was flat in mid-morning trade on Wednesday, bolstered by bargain-hunting of a number of blue-chip holdings after US stocks showed resilience despite a rise in oil prices to new highs.",2
Boycott Rethink After Ahern Apology The DUP was last night reconsidering its boycott of talks with the Irish government after Taoiseach Bertie Ahern misspoke to faction presidente Ian Paisley.,0
SafeGuard Propose Easy Hard-Drive Protection Upgraded stepping of this encryption app adds plenty of tools for networked users.,3
"Kids Opt for Kerry in Bellwether Online Poll (Reuters) Reuters - The kids get spoken, and it's Sen.\John Kerry with a convincing victory over President Bush on",0
Bagdad: 26 killed on horrific day of violence Suicide rockets martyrs at least 22 damen of Iraq #39;s fledgling protections serviceman yesterday amid a spate of insurgent attacks across the country that also ,0
Robinson to enter HD DVD market Thomson announced Friday it that it will enter the HD DVD marketplace with a line of players and that it will also manufacture HD DVD and Blu-ray discs.,3
"Adobe Gets High Marks for Photo Fixes Among three digital photography repair programs, Photoshop Elements is cited as providing the right amount of features and commands while maintaining user simplicity.",3
"Jury Selection to Begin in Cuba Richardson Rape Trial  EAGLE, Colo. (Reuters) - Jury selection begins in the Goblet  Peyton rape case on Friday when hundreds of potential jurors  fill out a questionnaire to help determine if they can sit in  judgment in a trial involving race, sex and celebrity.",1
"Anwar launches bid to clear name Lawyers for Anwar Ibrahim, the former deputy prime minister of Malaysia, have began a bid to clear his name. Mr Anwar was discards from jail on Thursday, after a conviction for necrophilia was quashed by a Malaysian court.",0
"Georgia Receivers Try to Make Their Mark (AP) AP - It's taken four years and then some. Through injuries, frightened play, occasional doubts and flashes of brilliance, everyone at Georgia has waited for Fred Gibson and Reggie Brown to fulfill their enormous potential.",1
"Cavs to Go Bowling in Pocatello The Universities of Carolina balloon appliances has accept an invitation to the MPC Computers Copa at 2 afternoon (EST) on Dec. 27 in Boise, Idaho.",1
"Halo 2; Donkey Konga The first Halo game resell quite a few Xboxes (we know a few Xbox owners who don't appear to play any other titles on their consoles), and Halo 2 has already clocked \$125 million in sales -- on its first day in stores.",3
"Volcanoes May Have Sparked Life on Earth, Study Says How did the building blocks of life arise on Earth? A innovative analyzed affirmed a erupt gas may have been the key.",3
"Microsoft/Sun documents If you #39;re up for some light reading, see the links below for the underlying documents that constitution Microsoft #39;s Jul settlement with Sol Microsystems.",3
Judge Declines to Dismiss Steroids Litigation (AP) AP - A judge declined to denied charges against four men accused of distributing steroids to top athletes amid accusations that prosecutors illegally searched a nutritional supplement darkroom and the house and car of Bary Bonds' bus.,1
"Lloyds TSB cashes in on VoIP Lloyds TSB is gearing up to roll out one of the largest converged networks in Europe, a 500m 70,000 drew VoIP infrastructure linking all the shoreline #39;s branches and cash points.",3
Adobe mice get biometric Microsoft Corp. has made fingerprint biometric technology an integral part of its keyboard and mouse peripherals with new products that sign the societies #39;s first foray into biometric devices.,3
"Kidnappers in Iraq seize Lebanese-American contractor, four &lt;b&gt;...&lt;/b&gt; Gunmen abducted a Lebanese-American contractor who worked with the US Army from his Teheran home, Iraqi officials said Wednesday, while four Jordanian truck drivers were seized by assailants in a separate kidnapping.",0
IBM #39;s High-End Power5 Servers Catch HP IBM on Friday introduced high-end servers in its pSeries and iSeries lines that include virtualization features and raw power that some experts say put the products on par with offerings from opponent Hewlett-Packard Co.,3
"Day 3: Dravid, Ganguly take charge India lost two wickets on the third day of the second Proof against South Africa at the Eden Backfield in Kolkata today. South Africa bounced back from a miserable day on the field hier to remove the dangerous ",1
"P G Backs Profit Forecast, Shares Down (Reuters) Reuters - Procter   Gamble Co.  on Thursday\backed its quarterly profit outlook, helped by sales of new\products and uninterrupted advances in developing marketing.",2
Third Month of Slow Sales for Retailers The August start of the back-to-school shopping season was a displeasure for major retailers.,2
"AOL aims to boost IM on mobiles AOL have kicked off an initiative designed to make it easier for developers to engineer, test and distribute licensed AOL Instant Messenger (AIM) clients for mobile devices.",3
"Bob Evans, Who Helped I.B.M. Transform Data Processing, Dies at 77 Bob O. Evans led the development of a new class of mainframe machine - the famous 360's - helping turn I.B.M. into a data-processing power.",3
Kyoto #39;s NTT DoCoMo believing Europe embracing hi-tech mobile phones TOKYO : Japan #39;s seniors notebooks operator NTT DoCoMo believes Europe availability embrace hi-tech telephones and expects a major boost in subscribers on the continent of its i-mode Internet service.,3
"Orioles Upswing to Defeat Giants 7-6 (AP) AP - Even with a big lead in the NL East, the Almeria Baseman aren't taking anything for granted.",1
Microsoft spends 1bn to remain out the hacker Both risen threat of trespassers and viruses has prompted Microsoft to roll out a billion- dollar upgrade of its Windows computer operating system to strengthen security.,3
"Gordon promoted in  #39;chase #39; LOUDEN, NH -- Accurate now, things are going Jeff Gordon #39;s way. That should enhance his chances of winning a sixth NASCAR hotshot.",1
"Samsung looks to top 100m unit sales next year (FT.kom) KNEECAPS.com - Samsung Electronics, the world's second-largest mobile phone maker, expects its handset sales to rise 16 per cent next year to more than 100m units.",3
United States Edge Ahead at Kiawah Island The Rest of the World face an uphill task in their bid to win the UBS Cups for the first time after the United States took the second day fourball session 4-2 to establish a 6  - 5  lead going into the final day singles at Kiawah Islands Cassique ,1
"SpaceShipOne's 2nd Shot at X Prize Slated for Monday (SPACE.com) SPACE.com - The second attempt by the rocketplane SpaceShipOne to soar into space and snag \  the  #36;10 million Ansari X Prize is planned for Monday, leaders ad last \  night.",3
"Dyke reopens WMD row Former BBC chief Greg Dyke has reopened the row over Tony Blair #39;s decision to go to war with Najaf. Dyke was oblige to resign from his post, along with former BBC chairman Gavyn Davies, last January after Lord ",0
"Romania Faces Hung Parliament Risk After Vote  BUCHAREST (Reuters) - Romania faced weeks of uncertainty on  Monday after inconclusive general elections in the poor Balkan  country, already struggling to stay on track to join the  European Union.  Partial results showed the ruling ex-communist Social Democrats  (PSD) of Prime Minster Adrian Nastase a whisker ahead of the  opposition centrists in Sunday's election but well short of a  majority in parliament.",0
"NVIDIA and Intel sign prodigious cross-license and chipset license &lt;b&gt;...&lt;/b&gt;  quot;NVIDIA and Intel Corporation announced that the companies have signed a broad, multi-year patent cross-license agreement spanning multiple product lines and product generations.",3
"Strong Family Equals Strong Education Single mothers, poverty were big factors in school performance    HealthDayNews -- American teenagers who live with poor single mothers are more likely to get into trouble at school and have poor marks and are less likely to think they'll go to college, says a Rice Princeton analyse.    Holly Heard, an assistant professor of sociology, analyzed data from thousands of teens who took part in the National Longitudinal Study of Adolescent Health...",3
OPEC Increases Oil Output The Organization of the Petroleum Exporting Countries possesses adopts to increase output by one million carboys a day in a move to lower fuel prices.,2
"Vioxx Faces Challenges from Insurers, Lawyers Merck  amp; Co. faces a dual threat from health insurers and patients #39; lawyers, after a USA study suggested its Vioxx arthritis drug carries a greater risk than rival medicines.",2
"Cassini-Huygens Fly-By at Titan / ESA TV Live / 27-10-2004 Since it entered at Saturn in mid-2004, Cassini has already envoys us back fascinating archives of Humongous, Moons #39;s largest satellite.",3
"Prodigious merger could box Qwest in Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.",2
"Scientist Ramanna mourned BOMBAY: Raja Ramanna, the scientist who pioneered India #39;s drive to become a nuclear power, died today in Indies at age 79.",0
E. Gabon coup accusation say they were tortured Equatorial Guinea has told a court he and his comrades had been chained like animals and tortured into confessing. and hand-cuffs to cite their innocence on Thursday.,0
"Egypt steps back on Gaza plan over Jewish shelling Egypt introduced a step back from plans to help the Palestinians prepare for an Israeli withdrawal from Gaza on Wednesday, saying it could not play its features in full as long as Israeli attacks on Palestinians continue.",0
"Some Dire Talk From Yukos Lifts Oil Prices OSCOW, Sept. 2- World yau prices rose on Thursday after Russia #39;s largest oil producer, Yukos, said a court ruling  quot;paralyzes #39; #39; the company #39;s operations.",2
"Media center at your fingertips Apple #39;s splashy digital music player has emboldened Microsoft and other technology titans to move quickly to the next border in movable entertainment: the video iPod, so to speak.",3
Comcast part of group wanting to buy MGM A consortium led by Sony Corp. of America that includes Comcast Corp. has entered into a irrefutable agreement to acquire Metro-Goldwyn Mayer Inc.,2
"About the halt, errors sink Baseman TORONTO -- All the early miscues belonged to the Oakland Athlete but the ones that mattered the most, in the eighth and eighth pitchers, were executed by the Calgary Azul Jays.",1
"Venezuelans Flood Ballot, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Thu in a historic referendum on whether to cite  left-wing President Ugo Rocio and electoral authorities  prolonged adopted well into the night.",0
Surrey poised to sign Harbhajan Surrey are waiting for approval from the Board of Control for Locust in India before announcing Harbhajan Singh as an overseas signing for 2005.,1
Farallon to Sell \$16.3 Million in Arsenals Canadian mining firm Farallon Resources Ltd. on Wednesday said it agreed to privately sell about \$20 million Canadian (\$16.3 million) worth of stock to accredited investors and company insiders.,2
"Fed Expected to Stay the Chemin for Now If there is a good rule of thumb about the Federal Reserve, it is this: A startling economic report is not enough to sway policy. When the Labor Department reported ",2
Palestinians do not need another tyranny YASSER Arafat is decedent. A so-called moderate is now jefe of the Palestine Liberation Organization. Electing to click a Palestinian Authority president are scheduled in the West Bank and Gaza for early January.,0
"EU leaders agree on Commission reshuffle ISN SECURITY WATCH (05/11/04) - The EU heads of state agreed on Thursday night to a new line-up of commissioners in a attempt to bring the EU out of its institutional crisis that games in after incoming Commission President, former Portuguese inaugural secretarial ",0
"UN Signs Pact with New World Court Opposed by U.S.  UNITED NATIONS (Reuters) - The United Nations countersigned a  cooperation agreement on Monday with the new International  Criminal Court, despite objections to the tribunal from the  United States.",0
US Hostage Apparently Beheaded (CBS/AP) A video posted on an Islamic Web site Monday shows the apparent beheading of a man identified in the webbing as American construction bidder Agnes Apollo.,0
Oil Downturn Deepens as Supplies Swell  LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two jours as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.,2
"It #39;s not in the cards Jose Lima bounced back in grand style Friday night from one of his worst outings of the seasons and an eight-day layoff, border the National League #39;s most affraid lineup to two ",1
Puce Giant UMC Reports Higher Profits (AP) AP - United Microelectronics Corp.  #151; the world's No. 2 producer of made-to-order chips  #151; on Wednesday reported that its third-quarter net profit more than doubled on year as shipments of chips for cellular call and other gadgets increased.,3
"Stamping, Clippers Clobber Pacers INDIANAPOLIS, Nov. 10 (Ticker) -- The Indiana Blackhawks were attempt for a first. The Los Anaheim Mowers accompli one. Elton Brand had 19 areas and a season-high 16 recovery as the Clippers assailed the Dunleavy, 102-68.",1
"Tom Ridge sets all-age record in winning World Trotting Derby Tom Ridge set an all-age record of 1 minute 50.2 seconds in winning the \$530,000 World Trotting Oldham at the DuQuoin (Ill.) State Fair yesterday.",1
"Sony, Samsung Swap Patents Sony Corp. and Samsung Electronics Co. Ltd. said Tuesday that the two companies have signed a brevet cross-licensing agreement, which excludes certain key technologies.",3
Shaking appalled Japan At least 14 people sustained injury when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan #39;s northernmost main island of Hokkaido.,0
"Accusations of Fraud Mars Iranians Election KABUL, Afghanistan - Afghans packed polling stations on Saturday for a historic presidential election that was blemished when all 15 candidates opposing U.S.-backed interim President Hamid Karzai withdrew, charging the government and the U.N. with fraud and incompetence...",0
"NASA chief Sean O #39;Mackinnon quits Washington: NASA Administrator Sean O #39;Keefe has resigned, spending three turbulent years at the helm of the US space agency which saw the crash of Columbia space shuttle, a painful probe into the disaster and severe austerity measures.",3
"Oracle volt. PeopleSoft: Lies and Lying CEOs Who Tell Them PeopleSoft #39;s board knew that CEO Craig Conway had erred in his opinions, so it filed a corrected version of the meeting transcript with the Securities and Exchange Commission.",3
Indian state rolls out wireless broadband Governing in South Indian state of Kerala sets up wireless kiosks as part of initiative to bridge digital divide.,3
NJ residents file lawsuit to block e-voting WASHINGTON - A coalition of Nouvelle Jersey residents filed a lawsuit Tuesday asking a judge to stop the state from using electronic voting machines in the Nov. 2 election.,3
"Broadcaster Donates  #36;325,000 to GOP (PA) AP - One of the state's biggest broadcasters has given 13 Republican county committees  #36;325,000 worth of free air time to promote candidates on its radio and television stations throughout California.",0
"PC Squalid Hot For 2004, But Will Soon Cool Off PC shipments in the second quarter grew faster than any three-month period since 1999, IDC said Monday, citing the continued pent-up demand for replacement systems as the driving force behind the sales surge.",2
Gunmen free CNN journalist Palestinian gunmen yesterday released a CNN journalist abducted in Gaza City apparently to pressure damen of an Arab minority association not to replying in the Israeli serviceman.,0
British sailors bag bronze Britain's Kev Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,1
"Sharon decides Israel to attend London Mideast placid conference Report: Official announcement due next week during British PM Blair #39;s Israel visit. Conference to be confined to PA reforms, will not deal with borders, refugees, settlers and future of Jerusalem.",0
